startId,finishId,vkId,vote
96,860,63791646,13
96,860,92790957,13
96,860,95353242,5
96,860,117688746,3
96,860,134854036,1
96,860,134921008,1
96,860,138118473,1
96,860,140671877,1
96,860,141407556,3
96,860,143795914,13
96,860,156825159,1
96,860,159518321,5
96,860,176378051,8
96,860,180722584,13
96,860,210390849,5
96,860,222682870,8
96,860,252703075,5
96,860,386380597,5
96,860,512725479,5
96,860,531973812,3
96,861,2204686,5
96,861,22399916,1
96,861,63791646,5
96,861,92790957,13
96,861,95353242,3
96,861,117688746,8
96,861,134854036,1
96,861,134921008,1
96,861,140671877,3
96,861,141407556,1
96,861,143795914,13
96,861,146044619,5
96,861,156825159,1
96,861,159518321,1
96,861,176378051,8
96,861,180722584,5
96,861,191088684,1
96,861,210390849,5
96,861,222682870,8
96,861,252703075,1
96,861,386380597,13
96,861,512725479,8
96,861,531973812,3
96,862,2204686,3
96,862,22399916,1
96,862,28056605,13
96,862,63791646,8
96,862,92790957,13
96,862,95353242,8
96,862,117688746,5
96,862,134854036,1
96,862,134921008,1
96,862,140671877,5
96,862,141407556,13
96,862,143795914,8
96,862,156825159,1
96,862,159518321,8
96,862,176378051,5
96,862,180722584,13
96,862,191088684,13
96,862,210390849,5
96,862,222682870,13
96,862,252703075,3
96,862,386380597,8
96,862,512725479,13
96,862,531973812,3
96,864,2204686,8
96,864,22399916,1
96,864,63791646,13
96,864,92790957,13
96,864,95353242,3
96,864,117688746,8
96,864,134854036,3
96,864,134921008,3
96,864,140671877,3
96,864,141407556,5
96,864,143795914,13
96,864,146044619,3
96,864,156825159,3
96,864,159518321,8
96,864,173996870,13
96,864,176378051,8
96,864,180722584,8
96,864,191088684,13
96,864,210390849,5
96,864,222682870,8
96,864,252703075,1
96,864,386380597,8
96,864,512725479,3
96,864,531973812,3
96,865,2204686,5
96,865,22399916,13
96,865,63791646,13
96,865,92790957,13
96,865,95353242,5
96,865,117688746,5
96,865,134854036,1
96,865,134921008,5
96,865,138118473,5
96,865,140671877,5
96,865,141407556,5
96,865,143795914,8
96,865,156825159,3
96,865,159518321,13
96,865,176378051,8
96,865,180722584,8
96,865,210390849,5
96,865,222682870,8
96,865,252703075,5
96,865,386380597,13
96,865,512725479,3
96,865,531973812,3
96,866,2204686,13
96,866,22399916,5
96,866,28056605,5
96,866,49475158,3
96,866,63791646,13
96,866,92790957,3
96,866,95353242,8
96,866,117688746,5
96,866,134921008,1
96,866,140671877,5
96,866,141407556,13
96,866,143795914,13
96,866,156825159,8
96,866,159518321,8
96,866,176378051,13
96,866,180722584,3
96,866,191088684,13
96,866,210390849,5
96,866,222682870,8
96,866,252703075,3
96,866,386380597,3
96,866,512725479,5
96,866,531973812,3
97,619,207662082,13
97,676,87410797,8
97,914,2204686,5
97,914,8025376,1
97,914,13392853,3
97,914,30484438,1
97,914,92790957,1
97,914,95353242,8
97,914,106246534,1
97,914,117688746,3
97,914,134771004,1
97,914,134854036,8
97,914,134921008,3
97,914,138118473,1
97,914,140671877,1
97,914,141407556,1
97,914,143795914,3
97,914,153941643,3
97,914,159308150,1
97,914,159518321,3
97,914,176378051,1
97,914,180722584,5
97,914,210390849,5
97,914,213061848,1
97,914,217516330,1
97,914,221858547,3
97,914,222682870,5
97,914,226955711,13
97,914,229385601,3
97,914,232157591,1
97,914,386380597,5
97,914,512725479,5
97,914,531973812,5
97,915,2204686,5
97,915,8025376,3
97,915,13392853,8
97,915,30484438,3
97,915,83809757,3
97,915,92790957,13
97,915,95353242,5
97,915,106246534,8
97,915,117688746,5
97,915,134771004,1
97,915,134854036,13
97,915,134921008,1
97,915,138118473,3
97,915,140671877,5
97,915,141407556,13
97,915,143795914,8
97,915,153941643,5
97,915,159308150,3
97,915,159518321,5
97,915,176378051,1
97,915,180722584,13
97,915,195867771,8
97,915,210390849,5
97,915,213061848,3
97,915,217516330,8
97,915,221858547,13
97,915,222682870,8
97,915,226955711,8
97,915,229385601,3
97,915,232157591,5
97,915,386380597,13
97,915,512725479,5
97,915,531973812,5
97,916,2204686,3
97,916,8025376,1
97,916,13392853,1
97,916,30484438,1
97,916,92790957,13
97,916,95353242,5
97,916,106246534,1
97,916,117688746,3
97,916,134771004,1
97,916,134854036,8
97,916,134921008,3
97,916,138118473,3
97,916,140671877,3
97,916,141407556,13
97,916,143795914,13
97,916,153941643,5
97,916,159308150,3
97,916,159518321,5
97,916,176378051,5
97,916,180722584,5
97,916,210390849,5
97,916,213061848,1
97,916,217516330,1
97,916,221858547,13
97,916,222682870,8
97,916,226955711,13
97,916,229385601,5
97,916,386380597,13
97,916,512725479,5
97,916,531973812,5
97,918,2204686,8
97,918,8025376,3
97,918,13392853,5
97,918,30484438,1
97,918,87410797,5
97,918,92790957,13
97,918,95353242,5
97,918,106246534,13
97,918,117688746,5
97,918,134771004,3
97,918,134854036,13
97,918,134921008,1
97,918,138118473,5
97,918,140671877,1
97,918,141407556,5
97,918,143795914,8
97,918,153941643,8
97,918,159308150,8
97,918,159518321,8
97,918,176378051,8
97,918,180722584,8
97,918,195867771,5
97,918,210390849,5
97,918,213061848,8
97,918,217516330,13
97,918,221858547,3
97,918,222682870,8
97,918,226955711,3
97,918,229385601,3
97,918,232157591,1
97,918,386380597,5
97,918,512725479,5
97,918,531973812,5
97,919,2204686,13
97,919,8025376,1
97,919,13392853,1
97,919,30484438,1
97,919,92790957,13
97,919,95353242,5
97,919,106246534,13
97,919,117688746,8
97,919,134771004,1
97,919,134854036,13
97,919,134921008,1
97,919,138118473,5
97,919,140671877,8
97,919,141407556,5
97,919,143795914,13
97,919,153941643,3
97,919,159308150,5
97,919,159518321,13
97,919,176378051,13
97,919,180722584,8
97,919,210390849,5
97,919,213061848,13
97,919,217516330,5
97,919,221858547,13
97,919,222682870,5
97,919,226955711,13
97,919,229385601,5
97,919,232157591,3
97,919,386380597,8
97,919,512725479,5
97,919,531973812,3
98,860,191088684,1
98,887,2204686,5
98,887,8025376,1
98,887,22399916,3
98,887,28056605,3
98,887,30484438,3
98,887,63791646,5
98,887,83809757,3
98,887,92790957,13
98,887,95353242,8
98,887,106246534,1
98,887,117688746,8
98,887,134921008,1
98,887,143795914,8
98,887,152349261,5
98,887,159518321,8
98,887,176378051,1
98,887,180722584,13
98,887,210390849,13
98,887,217516330,1
98,887,221858547,5
98,887,222682870,8
98,887,226955711,5
98,887,266704697,5
98,887,386380597,8
98,887,512725479,5
98,888,2204686,5
98,888,8025376,1
98,888,22399916,1
98,888,28056605,8
98,888,30484438,3
98,888,63791646,13
98,888,83809757,5
98,888,92790957,1
98,888,95353242,5
98,888,106246534,5
98,888,117688746,8
98,888,134921008,1
98,888,143795914,8
98,888,152349261,5
98,888,159518321,13
98,888,176378051,1
98,888,180722584,5
98,888,210390849,13
98,888,217516330,3
98,888,221858547,5
98,888,222682870,5
98,888,226955711,1
98,888,266704697,13
98,888,342505778,5
98,888,386380597,13
98,888,512725479,5
98,888,531973812,13
98,894,2204686,5
98,894,8025376,3
98,894,22399916,8
98,894,28056605,8
98,894,30484438,13
98,894,63791646,13
98,894,75871088,1
98,894,83809757,8
98,894,92790957,13
98,894,95353242,8
98,894,106246534,1
98,894,117688746,3
98,894,134921008,3
98,894,143795914,8
98,894,152349261,13
98,894,159518321,5
98,894,176378051,8
98,894,180722584,5
98,894,210390849,13
98,894,217516330,1
98,894,221858547,13
98,894,222682870,8
98,894,226955711,13
98,894,266704697,13
98,894,386380597,8
98,894,512725479,5
98,894,531973812,13
98,895,2204686,8
98,895,8025376,1
98,895,22399916,8
98,895,28056605,1
98,895,30484438,1
98,895,63791646,3
98,895,75871088,1
98,895,83809757,3
98,895,92790957,1
98,895,95353242,8
98,895,106246534,1
98,895,117688746,3
98,895,134921008,3
98,895,143795914,13
98,895,152349261,5
98,895,159518321,8
98,895,176378051,1
98,895,180722584,13
98,895,191088684,1
98,895,210390849,13
98,895,217516330,1
98,895,221858547,5
98,895,226955711,1
98,895,266704697,8
98,895,342505778,8
98,895,386380597,8
98,895,512725479,5
98,899,2204686,5
98,899,8025376,1
98,899,22399916,3
98,899,28056605,8
98,899,30484438,1
98,899,63791646,5
98,899,75871088,1
98,899,92790957,3
98,899,95353242,3
98,899,106246534,1
98,899,117688746,3
98,899,134921008,3
98,899,143795914,3
98,899,152349261,5
98,899,159518321,3
98,899,176378051,3
98,899,180722584,8
98,899,191088684,3
98,899,210390849,8
98,899,217516330,1
98,899,221858547,13
98,899,222682870,5
98,899,226955711,8
98,899,266704697,13
98,899,386380597,3
98,899,512725479,5
98,899,531973812,3
98,900,2204686,5
98,900,8025376,1
98,900,22399916,3
98,900,28056605,8
98,900,30484438,1
98,900,63791646,13
98,900,83809757,3
98,900,92790957,3
98,900,95353242,5
98,900,106246534,1
98,900,117688746,3
98,900,134921008,1
98,900,143795914,3
98,900,152349261,5
98,900,159518321,1
98,900,176378051,1
98,900,180722584,8
98,900,210390849,13
98,900,217516330,8
98,900,221858547,13
98,900,222682870,3
98,900,226955711,8
98,900,266704697,5
98,900,386380597,3
98,900,512725479,13
98,900,531973812,5
98,905,2204686,13
98,905,8025376,3
98,905,22399916,8
98,905,28056605,5
98,905,30484438,5
98,905,63791646,13
98,905,83809757,8
98,905,92790957,13
98,905,95353242,8
98,905,106246534,13
98,905,117688746,5
98,905,134921008,1
98,905,143795914,13
98,905,152349261,5
98,905,159518321,13
98,905,176378051,8
98,905,180722584,13
98,905,191088684,13
98,905,210390849,13
98,905,217516330,3
98,905,221858547,13
98,905,226955711,5
98,905,266704697,13
98,905,386380597,13
98,905,512725479,5
98,905,531973812,13
98,906,2204686,5
98,906,8025376,1
98,906,22399916,8
98,906,28056605,5
98,906,30484438,1
98,906,63791646,13
98,906,75871088,8
98,906,83809757,5
98,906,92790957,13
98,906,95353242,8
98,906,106246534,13
98,906,117688746,8
98,906,134921008,3
98,906,143795914,13
98,906,152349261,5
98,906,159518321,5
98,906,176378051,1
98,906,180722584,13
98,906,210390849,13
98,906,217516330,13
98,906,221858547,13
98,906,222682870,8
98,906,226955711,5
98,906,266704697,8
98,906,386380597,8
98,906,512725479,5
98,906,531973812,5
99,448,2204686,5
99,448,2447828,1
99,448,83376915,13
100,703,2204686,8
100,703,2447828,1
100,703,94650623,1
101,456,867233,1
101,456,2204686,5
101,456,8025376,5
101,456,10158602,13
101,456,22399916,8
101,456,27188617,8
101,456,34938080,3
101,456,43275067,8
101,456,53126440,5
101,456,62663953,5
101,456,75871088,5
101,456,83809757,3
101,456,109187448,3
101,456,117688746,5
101,456,118063168,5
101,456,134854036,1
101,456,134921008,3
101,456,136668374,8
101,456,139185077,1
101,456,140943127,5
101,456,141407556,8
101,456,144341467,3
101,456,144524006,3
101,456,151366465,1
101,456,153738881,3
101,456,153941643,13
101,456,159518321,13
101,456,162784282,8
101,456,175971718,13
101,456,179038486,5
101,456,191088684,1
101,456,200728660,3
101,456,203798542,5
101,456,210390849,1
101,456,216596272,3
101,456,220729192,5
101,456,229385601,5
101,456,246543024,1
101,456,252703075,3
101,456,254181671,8
101,456,255598314,1
101,456,267000524,3
101,456,274253280,3
101,456,277704363,8
101,456,288239472,13
101,456,299383664,5
101,456,306610159,8
101,456,314525866,1
101,456,320203815,13
101,456,328767477,13
101,456,353939116,8
101,456,370042091,3
101,456,392683692,3
101,456,419123015,5
101,456,531973812,8
101,457,867233,13
101,457,2204686,3
101,457,10158602,1
101,457,22399916,3
101,457,27188617,1
101,457,34938080,8
101,457,43275067,8
101,457,53126440,1
101,457,62663953,8
101,457,75871088,13
101,457,83809757,13
101,457,109187448,8
101,457,117688746,8
101,457,118063168,5
101,457,134854036,1
101,457,134921008,3
101,457,136668374,13
101,457,140943127,1
101,457,141407556,1
101,457,144524006,8
101,457,151366465,3
101,457,153738881,8
101,457,153941643,1
101,457,159518321,13
101,457,162784282,5
101,457,175971718,8
101,457,179038486,3
101,457,191088684,3
101,457,200728660,8
101,457,203798542,8
101,457,210390849,3
101,457,216596272,5
101,457,220729192,1
101,457,229385601,5
101,457,246543024,8
101,457,252703075,5
101,457,254181671,3
101,457,255598314,5
101,457,267000524,8
101,457,274253280,8
101,457,277704363,13
101,457,288239472,13
101,457,299383664,13
101,457,306610159,5
101,457,320203815,3
101,457,326154069,13
101,457,328767477,8
101,457,353939116,13
101,457,392683692,13
101,457,419123015,3
101,457,531973812,3
101,459,867233,8
101,459,2204686,3
101,459,22399916,1
101,459,27188617,5
101,459,34938080,3
101,459,43275067,8
101,459,53126440,8
101,459,62663953,3
101,459,75871088,5
101,459,83809757,3
101,459,109187448,5
101,459,117688746,3
101,459,118063168,3
101,459,134854036,1
101,459,134921008,3
101,459,136668374,5
101,459,139185077,5
101,459,140943127,5
101,459,141407556,3
101,459,144341467,1
101,459,144524006,1
101,459,151366465,3
101,459,153738881,8
101,459,153941643,8
101,459,159518321,8
101,459,162784282,3
101,459,175971718,3
101,459,179038486,3
101,459,191088684,1
101,459,200728660,5
101,459,203798542,13
101,459,210390849,3
101,459,216596272,1
101,459,220729192,5
101,459,229385601,1
101,459,246543024,3
101,459,252703075,3
101,459,254181671,1
101,459,255598314,8
101,459,267000524,5
101,459,274253280,1
101,459,277704363,5
101,459,288239472,13
101,459,299383664,3
101,459,306610159,3
101,459,314525866,1
101,459,320203815,5
101,459,328767477,13
101,459,353939116,5
101,459,370042091,5
101,459,392683692,3
101,459,419123015,3
101,459,531973812,1
101,464,867233,3
101,464,2204686,8
101,464,22399916,1
101,464,27188617,1
101,464,34938080,3
101,464,43275067,1
101,464,53126440,3
101,464,62663953,3
101,464,75871088,1
101,464,83809757,1
101,464,109187448,1
101,464,117688746,13
101,464,118063168,1
101,464,134854036,1
101,464,134921008,3
101,464,136668374,8
101,464,139185077,1
101,464,140943127,3
101,464,141407556,1
101,464,144341467,3
101,464,144524006,1
101,464,151366465,1
101,464,153738881,3
101,464,153941643,3
101,464,159518321,5
101,464,162784282,3
101,464,175971718,3
101,464,179038486,1
101,464,191088684,1
101,464,200728660,3
101,464,203798542,1
101,464,210390849,1
101,464,216596272,3
101,464,220729192,1
101,464,229385601,3
101,464,246543024,1
101,464,252703075,3
101,464,254181671,3
101,464,255598314,5
101,464,274253280,3
101,464,277704363,3
101,464,288239472,1
101,464,299383664,3
101,464,306610159,3
101,464,314525866,1
101,464,320203815,1
101,464,326154069,13
101,464,328767477,8
101,464,353939116,1
101,464,370042091,5
101,464,392683692,8
101,464,419123015,1
101,464,531973812,5
102,459,326154069,8
102,465,2204686,13
102,465,3600052,8
102,465,5708650,13
102,465,8025376,3
102,465,22399916,13
102,465,41536809,3
102,465,49475158,8
102,465,68994700,5
102,465,95353242,13
102,465,99238609,13
102,465,109187448,5
102,465,117688746,5
102,465,134854036,1
102,465,134921008,3
102,465,136668374,13
102,465,141407556,13
102,465,144524006,8
102,465,153941643,13
102,465,159518321,13
102,465,175971718,5
102,465,176378051,13
102,465,176684416,1
102,465,195867771,3
102,465,207662082,13
102,465,213061848,5
102,465,249813752,13
102,465,252703075,13
102,465,255598314,5
102,465,267000524,5
102,465,306610159,1
102,465,312444429,1
102,465,314179375,5
102,465,320203815,13
102,465,352455927,3
102,465,353939116,8
102,465,390750223,13
102,465,419123015,5
102,465,473768994,3
102,465,512725479,5
102,465,531973812,3
102,466,2204686,3
102,466,3600052,3
102,466,5708650,13
102,466,22399916,8
102,466,41536809,8
102,466,68994700,13
102,466,75871088,13
102,466,95353242,1
102,466,99238609,8
102,466,109187448,13
102,466,117688746,8
102,466,134921008,3
102,466,136668374,5
102,466,137743771,8
102,466,141407556,5
102,466,156825159,13
102,466,159518321,8
102,466,175971718,5
102,466,176378051,13
102,466,195867771,5
102,466,213061848,8
102,466,220729192,13
102,466,249813752,13
102,466,252703075,13
102,466,255598314,3
102,466,267000524,8
102,466,306610159,8
102,466,312444429,5
102,466,314179375,13
102,466,352455927,8
102,466,353939116,5
102,466,419123015,5
102,466,473768994,13
102,466,512725479,5
102,466,531973812,13
102,467,2204686,3
102,467,3600052,13
102,467,5708650,1
102,467,8025376,1
102,467,22399916,13
102,467,41536809,8
102,467,68994700,1
102,467,75871088,13
102,467,92790957,13
102,467,95353242,5
102,467,99238609,5
102,467,109187448,8
102,467,117688746,5
102,467,134854036,1
102,467,134921008,3
102,467,136668374,13
102,467,137743771,5
102,467,141407556,5
102,467,152213622,3
102,467,153941643,8
102,467,159518321,13
102,467,159868182,3
102,467,175971718,5
102,467,176378051,8
102,467,176684416,1
102,467,193350031,3
102,467,195867771,8
102,467,213061848,3
102,467,220729192,3
102,467,238224118,3
102,467,249813752,13
102,467,252703075,8
102,467,255598314,1
102,467,267000524,1
102,467,306610159,8
102,467,312444429,13
102,467,314179375,13
102,467,320203815,8
102,467,352455927,3
102,467,353939116,8
102,467,419123015,8
102,467,473768994,5
102,467,531973812,8
102,467,540449707,13
102,468,2204686,1
102,468,3600052,8
102,468,5708650,3
102,468,8025376,3
102,468,22399916,5
102,468,41536809,5
102,468,49475158,13
102,468,68994700,3
102,468,75871088,1
102,468,95353242,5
102,468,97670899,1
102,468,99238609,1
102,468,109187448,5
102,468,117688746,3
102,468,134854036,5
102,468,134921008,5
102,468,136668374,13
102,468,141407556,5
102,468,152213622,1
102,468,159518321,8
102,468,165142530,8
102,468,175971718,5
102,468,176378051,8
102,468,195867771,3
102,468,213061848,1
102,468,249813752,1
102,468,252703075,3
102,468,255598314,5
102,468,267000524,1
102,468,306610159,8
102,468,312444429,1
102,468,314179375,13
102,468,320203815,1
102,468,328767477,8
102,468,352455927,3
102,468,353939116,5
102,468,419123015,8
102,468,531973812,8
102,470,867233,3
102,470,2204686,3
102,470,3600052,1
102,470,5708650,5
102,470,22399916,1
102,470,34938080,1
102,470,41536809,5
102,470,62663953,5
102,470,68994700,8
102,470,75871088,1
102,470,83809757,8
102,470,92790957,8
102,470,95353242,13
102,470,99238609,3
102,470,109187448,8
102,470,117688746,3
102,470,134921008,1
102,470,136668374,3
102,470,137743771,1
102,470,141407556,13
102,470,152213622,1
102,470,159518321,13
102,470,159868182,1
102,470,175971718,13
102,470,176378051,5
102,470,195867771,13
102,470,213061848,3
102,470,216596272,3
102,470,220729192,3
102,470,249813752,3
102,470,252703075,13
102,470,255598314,3
102,470,267000524,1
102,470,306610159,13
102,470,312444429,3
102,470,314179375,13
102,470,320203815,1
102,470,352455927,1
102,470,353939116,1
102,470,390750223,1
102,470,419123015,3
102,470,512725479,5
102,470,531973812,8
102,470,540449707,13
102,474,2204686,1
102,474,3600052,8
102,474,5708650,8
102,474,22399916,13
102,474,32123997,8
102,474,34938080,8
102,474,41536809,13
102,474,62663953,5
102,474,68994700,5
102,474,92790957,3
102,474,95353242,13
102,474,99238609,8
102,474,109187448,5
102,474,117688746,3
102,474,134854036,1
102,474,134921008,5
102,474,136668374,13
102,474,139050040,5
102,474,141407556,13
102,474,143414831,13
102,474,144524006,1
102,474,151366465,5
102,474,159518321,13
102,474,159868182,1
102,474,175971718,8
102,474,176378051,1
102,474,193350031,13
102,474,195867771,13
102,474,213061848,1
102,474,249813752,13
102,474,252703075,13
102,474,255598314,1
102,474,267000524,1
102,474,306610159,8
102,474,312444429,1
102,474,314179375,1
102,474,320203815,8
102,474,353939116,1
102,474,419123015,3
102,474,473768994,8
102,474,512725479,1
102,474,531973812,8
102,475,2204686,3
102,475,3600052,3
102,475,5708650,1
102,475,22399916,13
102,475,34938080,1
102,475,41536809,5
102,475,68994700,5
102,475,95353242,5
102,475,99238609,3
102,475,109187448,13
102,475,117688746,8
102,475,134921008,1
102,475,136668374,8
102,475,137743771,13
102,475,141407556,13
102,475,144524006,13
102,475,152213622,1
102,475,156825159,5
102,475,159518321,13
102,475,175971718,8
102,475,176378051,8
102,475,195867771,3
102,475,213061848,3
102,475,216596272,13
102,475,238224118,13
102,475,249813752,1
102,475,252703075,8
102,475,255598314,3
102,475,267000524,5
102,475,306610159,8
102,475,312444429,1
102,475,314179375,1
102,475,353939116,5
102,475,370042091,3
102,475,370340781,3
102,475,419123015,5
102,475,473768994,3
102,475,512725479,5
102,475,531973812,3
102,475,540449707,1
102,476,2204686,1
102,476,2669228,3
102,476,3600052,1
102,476,5708650,1
102,476,8025376,3
102,476,22399916,13
102,476,34938080,1
102,476,41536809,3
102,476,68994700,5
102,476,92790957,13
102,476,95353242,5
102,476,99238609,1
102,476,109187448,13
102,476,117688746,5
102,476,134921008,1
102,476,136668374,3
102,476,139050040,1
102,476,141407556,5
102,476,144524006,1
102,476,159518321,8
102,476,175971718,13
102,476,176378051,3
102,476,193350031,8
102,476,195867771,1
102,476,213061848,3
102,476,220729192,3
102,476,252703075,5
102,476,255598314,3
102,476,267000524,1
102,476,306610159,3
102,476,312444429,3
102,476,314179375,5
102,476,320203815,5
102,476,352455927,1
102,476,353939116,8
102,476,390750223,5
102,476,419123015,8
102,476,473768994,5
102,476,512725479,5
102,476,531973812,1
102,477,2204686,3
102,477,3600052,1
102,477,5708650,13
102,477,22399916,8
102,477,34938080,1
102,477,41536809,5
102,477,68994700,13
102,477,75871088,13
102,477,95353242,1
102,477,99238609,13
102,477,109187448,5
102,477,117688746,8
102,477,134921008,3
102,477,136668374,13
102,477,137743771,1
102,477,151366465,13
102,477,159518321,13
102,477,175971718,8
102,477,176378051,13
102,477,195867771,13
102,477,213061848,3
102,477,216596272,3
102,477,220729192,13
102,477,252703075,13
102,477,255598314,1
102,477,267000524,1
102,477,306610159,3
102,477,312444429,3
102,477,314179375,13
102,477,320203815,5
102,477,352455927,5
102,477,353939116,5
102,477,390750223,3
102,477,419123015,5
102,477,473768994,5
102,477,512725479,5
102,477,531973812,8
102,478,2204686,1
102,478,3463261,1
102,478,3600052,8
102,478,5708650,13
102,478,22399916,8
102,478,32123997,5
102,478,34938080,1
102,478,41536809,5
102,478,68994700,8
102,478,95353242,5
102,478,99238609,1
102,478,109187448,8
102,478,117688746,5
102,478,134921008,3
102,478,136668374,5
102,478,137743771,13
102,478,139050040,1
102,478,141407556,13
102,478,151366465,3
102,478,159518321,8
102,478,165142530,3
102,478,175971718,3
102,478,176378051,3
102,478,193350031,8
102,478,195867771,5
102,478,207662082,8
102,478,213061848,3
102,478,220729192,1
102,478,249813752,1
102,478,252703075,8
102,478,255598314,1
102,478,267000524,5
102,478,306610159,5
102,478,312444429,5
102,478,314179375,8
102,478,320203815,3
102,478,352455927,1
102,478,353939116,3
102,478,370340781,1
102,478,390750223,5
102,478,419123015,3
102,478,473768994,13
102,478,531973812,3
102,478,540449707,13
102,479,867233,8
102,479,2204686,1
102,479,2669228,3
102,479,3600052,8
102,479,5708650,3
102,479,8025376,5
102,479,22399916,8
102,479,41536809,1
102,479,62663953,1
102,479,68994700,3
102,479,83809757,13
102,479,92790957,1
102,479,95353242,5
102,479,99238609,1
102,479,109187448,5
102,479,117688746,1
102,479,134854036,1
102,479,134921008,3
102,479,136668374,8
102,479,141407556,8
102,479,152213622,1
102,479,156825159,1
102,479,159518321,8
102,479,175971718,13
102,479,176378051,1
102,479,195867771,3
102,479,213061848,1
102,479,220729192,13
102,479,249813752,1
102,479,252703075,5
102,479,255598314,1
102,479,267000524,1
102,479,306610159,8
102,479,312444429,1
102,479,314179375,1
102,479,353939116,1
102,479,370340781,5
102,479,419123015,8
102,479,473768994,1
102,479,512725479,5
102,479,531973812,1
102,479,540449707,13
102,480,867233,3
102,480,2204686,1
102,480,3600052,1
102,480,5708650,13
102,480,22399916,8
102,480,41536809,3
102,480,49475158,5
102,480,68994700,1
102,480,75871088,1
102,480,83809757,8
102,480,95353242,5
102,480,99238609,8
102,480,109187448,8
102,480,117688746,5
102,480,134921008,1
102,480,136668374,8
102,480,139050040,8
102,480,141407556,3
102,480,143414831,3
102,480,157045720,3
102,480,159518321,1
102,480,159868182,5
102,480,175971718,5
102,480,176378051,5
102,480,195867771,3
102,480,213061848,3
102,480,252703075,3
102,480,255598314,1
102,480,267000524,3
102,480,306610159,5
102,480,312444429,3
102,480,314179375,13
102,480,352455927,5
102,480,353939116,5
102,480,370042091,3
102,480,419123015,5
102,480,473768994,3
102,480,531973812,1
102,480,540449707,13
102,481,2204686,8
102,481,3600052,3
102,481,5708650,5
102,481,22399916,13
102,481,34938080,1
102,481,41536809,3
102,481,68994700,13
102,481,92790957,13
102,481,95353242,1
102,481,99238609,8
102,481,109187448,13
102,481,117688746,5
102,481,134921008,3
102,481,136668374,13
102,481,137743771,8
102,481,144524006,13
102,481,151366465,13
102,481,152213622,1
102,481,159518321,13
102,481,175971718,13
102,481,176378051,13
102,481,195867771,13
102,481,213061848,13
102,481,216596272,8
102,481,220729192,13
102,481,252703075,13
102,481,255598314,3
102,481,267000524,1
102,481,306610159,8
102,481,312444429,3
102,481,314179375,13
102,481,320203815,8
102,481,328767477,13
102,481,353939116,1
102,481,419123015,5
102,481,473768994,3
102,481,531973812,13
102,481,540449707,13
102,482,867233,3
102,482,2204686,3
102,482,3600052,5
102,482,5708650,8
102,482,8025376,1
102,482,22399916,13
102,482,34938080,1
102,482,41536809,3
102,482,49475158,8
102,482,62663953,13
102,482,68994700,13
102,482,75871088,13
102,482,92790957,13
102,482,95353242,5
102,482,99238609,13
102,482,109187448,8
102,482,117688746,8
102,482,134854036,1
102,482,134921008,3
102,482,136668374,3
102,482,139050040,13
102,482,141407556,3
102,482,143414831,5
102,482,151366465,8
102,482,153941643,5
102,482,159518321,5
102,482,159868182,5
102,482,175971718,3
102,482,176378051,1
102,482,176684416,3
102,482,195867771,3
102,482,213061848,13
102,482,220729192,13
102,482,249813752,1
102,482,252703075,13
102,482,255598314,3
102,482,267000524,3
102,482,306610159,1
102,482,312444429,3
102,482,314179375,5
102,482,320203815,5
102,482,328767477,5
102,482,352455927,8
102,482,353939116,8
102,482,370340781,3
102,482,390750223,3
102,482,419123015,3
102,482,494269650,3
102,482,531973812,8
102,483,867233,3
102,483,2204686,5
102,483,3600052,8
102,483,5708650,1
102,483,8025376,5
102,483,22399916,13
102,483,32123997,5
102,483,34938080,1
102,483,41536809,3
102,483,68994700,1
102,483,92790957,8
102,483,95353242,1
102,483,99238609,1
102,483,109187448,5
102,483,117688746,8
102,483,134921008,3
102,483,136668374,5
102,483,137743771,1
102,483,141407556,13
102,483,143414831,8
102,483,144341467,13
102,483,152213622,13
102,483,159518321,8
102,483,175971718,8
102,483,176378051,1
102,483,195867771,1
102,483,213061848,1
102,483,249813752,1
102,483,252703075,8
102,483,255598314,1
102,483,267000524,1
102,483,268462173,1
102,483,306610159,1
102,483,312444429,13
102,483,314179375,5
102,483,320203815,13
102,483,353939116,5
102,483,370340781,1
102,483,419123015,8
102,483,473768994,5
102,483,512725479,5
102,483,531973812,3
102,483,540449707,13
102,484,2204686,5
102,484,2669228,3
102,484,3600052,8
102,484,5708650,3
102,484,8025376,5
102,484,22399916,13
102,484,34938080,1
102,484,41536809,3
102,484,62663953,5
102,484,68994700,8
102,484,95353242,13
102,484,99238609,1
102,484,109187448,13
102,484,117688746,5
102,484,134921008,3
102,484,136668374,13
102,484,141407556,13
102,484,151366465,13
102,484,159518321,5
102,484,175971718,5
102,484,176378051,5
102,484,193350031,13
102,484,195867771,8
102,484,213061848,5
102,484,220729192,13
102,484,249813752,1
102,484,252703075,8
102,484,255598314,3
102,484,267000524,8
102,484,306610159,13
102,484,312444429,13
102,484,314179375,13
102,484,320203815,8
102,484,352455927,8
102,484,353939116,5
102,484,390750223,3
102,484,419123015,5
102,484,473768994,5
102,484,494269650,13
102,484,531973812,13
102,485,2204686,5
102,485,3600052,3
102,485,5708650,5
102,485,22399916,13
102,485,32123997,5
102,485,34938080,1
102,485,41536809,5
102,485,68994700,8
102,485,83809757,8
102,485,92790957,13
102,485,95353242,5
102,485,99238609,3
102,485,109187448,5
102,485,117688746,8
102,485,134854036,1
102,485,134921008,3
102,485,136668374,13
